,url,address,title,area,bedrooms,bathrooms,garages,price,date
615,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-65m2-venda-RS280000-id-2513263708/,"Rua Joaquim Vaz, 1700 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,280000,2021-04-28 
616,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-55m2-venda-RS250000-id-2516880382/,"Rua Manoel Rosa, 116 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,250000,2021-04-28 
617,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS420000-id-2509687955/,"Avenida Salvador Di Bernardi, 888 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,1,1,420000,2021-04-28 
618,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-126m2-venda-RS763000-id-2517134810/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,3,1,763000,2021-04-28 
619,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS350000-id-2512555691/,"Rua Heriberto Hulse - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,7,350000,2021-04-28 
621,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-88m2-venda-RS470000-id-2427691323/,"Rua Manoel Loureiro - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,2,470000,2021-04-28 
622,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS586000-id-2514805713/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,586000,2021-04-28 
623,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-69m2-venda-RS250000-id-2516673818/,"Avenida Brigadeiro da Silva Paes, 262 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,--,250000,2021-04-28 
624,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS430000-id-2511743583/,"Avenida Salvador Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,3,2,430000,2021-04-28 
625,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-51m2-venda-RS165000-id-2514515872/,"Rua Antônio Scherer, 330 - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 51m²
",51,1,1,--,165000,2021-04-28 
626,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-127m2-venda-RS495000-id-2516684718/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 127m²
",127,3,2,1,495000,2021-04-28 
628,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-68m2-venda-RS419000-id-2513465377/,"Rua Brasilpinho, 1 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,419000,2021-04-28 
629,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-80m2-venda-RS335000-id-2514805528/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,2,1,335000,2021-04-28 
630,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-120m2-venda-RS844124-id-2514617902/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 120m²
",120,3,4,2,844124,2021-04-28 
631,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS369000-id-2517188273/,"Rua Fúlvio Vieira da Rosa, 533 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,369000,2021-04-28 
632,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-59m2-venda-RS159000-id-2507395180/,"Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,159000,2021-04-28 
633,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-68m2-venda-RS329000-id-2517412977/,"Rua Vereador Mário Coelho Pires, 341 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,329000,2021-04-28 
635,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-63m2-venda-RS300000-id-2483591315/,"Servidão Passos Filho, 130 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,2,1,300000,2021-04-28 
636,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-118m2-venda-RS460000-id-2507228003/,"Rua Delamar José da Silva, 27 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 118m²
",118,3,2,1,460000,2021-04-28 
637,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-42m2-venda-RS155000-id-2516321403/,"Avenida Irineu Bornhausen - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 42m²
",42,2,1,1,155000,2021-04-28 
638,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-52m2-venda-RS175000-id-2492667792/,"Rua Belarmino José da Silva, 701 - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,2,175000,2021-04-28 
639,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-130m2-venda-RS700000-id-2512723929/,"Avenida Marechal Castelo Branco, 407 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 130m²
",130,3,1,2,700000,2021-04-28 
640,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-82m2-venda-RS325000-id-2514941852/,"Rua Eugênio Portela - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 82m²
",82,3,2,1,325000,2021-04-28 
642,vivareal.com/imovel/apartamento-3-quartos-sao-jose-com-garagem-69m2-venda-RS179000-id-2488357596/,"Rua Pedro Paulo de Abreu, 0 - Forquilhinha, São José - SC","Apartamento com 3 Quartos à Venda, 69m²
",69,3,1,1,179000,2021-04-28 
643,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-96m2-venda-RS460000-id-2511894676/,"Rua Adhemar da Silva, 145 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 96m²
",96,3,2,1,460000,2021-04-28 
644,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-112m2-venda-RS562000-id-2511054581/,"Avenida Salvador Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,2,2,562000,2021-04-28 
645,vivareal.com/imovel/apartamento-2-quartos-fazenda-santo-antonio-bairros-sao-jose-com-garagem-60m2-venda-RS285000-id-2513941687/,"Fazenda Santo Antonio, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,2,1,285000,2021-04-28 
646,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-79m2-venda-RS125000-id-2517106578/,"Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,1,1,125000,2021-04-28 
647,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-86m2-venda-RS318000-id-2516164444/,"Rua Coronel Américo - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,318000,2021-04-28 
648,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS250000-id-2513638437/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,2,1,250000,2021-04-28 
650,vivareal.com/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-65m2-venda-RS260000-id-2507836487/,"Rua Maria Filomena da Silva - Floresta, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,260000,2021-04-28 
651,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-88m2-venda-RS350000-id-2483382551/,"Rua Antônio Luiz Medeiros, 52 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,1,350000,2021-04-28 
652,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-114m2-venda-RS520000-id-2516923601/,"Rua Maria Manchen de Souza, 387 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 114m²
",114,3,2,1,520000,2021-04-28 
653,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS225000-id-2496017713/,"Rua Santo Antônio, 0 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,225000,2021-04-28 
654,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-128m2-venda-RS995000-id-2460427976/,"Rua Brasilpinho, 264 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 128m²
",128,3,4,2,995000,2021-04-28 
655,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-74m2-venda-RS510000-id-2501515917/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,2,510000,2021-04-28 
657,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-84m2-venda-RS330000-id-2441211860/,"Rua Pedro Bunn - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,1,1,330000,2021-04-28 
658,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-74m2-venda-RS250000-id-2516198776/,"Travessa Hercílio José Corrêa, 110 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,250000,2021-04-28 
659,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-101m2-venda-RS595000-id-2508797833/,"Rua Caetano José Ferreira - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,2,1,595000,2021-04-28 
660,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-97m2-venda-RS480000-id-2504581089/,"Rua Osvaldo Corrêa de Andrade - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,2,480000,2021-04-28 
661,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-66m2-venda-RS259000-id-2506119687/,"Rua José Victor da Rosa, 224 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,259000,2021-04-28 
662,vivareal.com/imovel/apartamento-1-quartos-jardim-atlantico-bairros-sao-jose-com-garagem-57m2-venda-RS240000-id-2509821229/,"Rua Pintor Eduardo Dias, 714 - Jardim Atlantico, São José - SC","Apartamento com  Quarto à Venda, 57m²
",57,1,2,1,240000,2021-04-28 
664,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-146m2-venda-RS1290000-id-2490239801/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 146m²
",146,3,4,2,1290000,2021-04-28 
665,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-68m2-venda-RS240000-id-2511533273/,"Avenida Osvaldo José do Amaral, 1005 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,240000,2021-04-28 
666,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-151m2-venda-RS718000-id-2514805434/,"Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 151m²
",151,4,3,2,718000,2021-04-28 
667,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-164m2-venda-RS1085394-id-2502726776/,"Rua Koesa, 361 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 164m²
",164,3,4,3,1085394,2021-04-28 
668,vivareal.com/imovel/apartamento-2-quartos-potecas-bairros-sao-jose-com-garagem-59m2-venda-RS145000-id-2517197107/,"Potecas, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,145000,2021-04-28 
669,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-54m2-venda-RS159990-id-2515301978/,"Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,159990,2021-04-28 
671,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-81m2-venda-RS550000-id-2515365201/,"Rua Alcides S. Coelho, 390 - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,2,2,550000,2021-04-28 
672,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-89m2-venda-RS439000-id-2514277884/,"Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,2,2,439000,2021-04-28 
673,vivareal.com/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-143m2-venda-RS750000-id-2507838489/,"Rua Cassol, 1400 - Kobrasol, São José - SC","Apartamento com 4 Quartos à Venda, 143m²
",143,4,3,2,750000,2021-04-28 
674,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-136m2-venda-RS720000-id-2516636287/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 136m²
",136,3,3,1,720000,2021-04-28 
675,vivareal.com/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-62m2-venda-RS298000-id-2514607076/,"Rua Caetana Alves Leite, 135 - Floresta, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,2,1,298000,2021-04-28 
676,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-106m2-venda-RS599000-id-2517245982/,"Rua Elizeu Di Bernardi, 277 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 106m²
",106,2,2,1,599000,2021-04-28 
678,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-86m2-venda-RS405000-id-2497555684/,"Rua Manoel Loureiro, 0 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,2,405000,2021-04-28 
679,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-65m2-venda-RS200000-id-2516370783/,"Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,200000,2021-04-28 
680,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-63m2-venda-RS235000-id-2503642794/,"Centro, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,1,1,235000,2021-04-28 
681,vivareal.com/imovel/apartamento-3-quartos-forquilhas-bairros-sao-jose-com-garagem-63m2-venda-RS280000-id-2508990674/,"Rua Vidal Vicente Andrade, 1290 - Forquilhas, São José - SC","Apartamento com 3 Quartos à Venda, 63m²
",63,3,1,1,280000,2021-04-28 
682,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-96m2-venda-RS320000-id-2493279125/,"Rua Maria Manchen de Souza, 387 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 96m²
",96,2,2,1,320000,2021-04-28 
683,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-152m2-venda-RS650000-id-2509350388/,"Rua Elizeu Di Bernardi, 200 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 152m²
",152,3,3,1,650000,2021-04-28 
684,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-40m2-venda-RS200000-id-2515961494/,"Rua João Saturnino Ouriques - Campinas, São José - SC","Apartamento com  Quarto à Venda, 40m²
",40,1,1,1,200000,2021-04-28 
686,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-70m2-venda-RS249000-id-2518071629/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,249000,2021-04-28 
687,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS235000-id-2513081285/,"Rua Manoel Loureiro, 1601 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,235000,2021-04-28 
688,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-65m2-venda-RS190000-id-2515548685/,"Rua Professor Antônio Philiphi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,--,190000,2021-04-28 
689,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-81m2-venda-RS520000-id-2514725296/,"Rua Antônio Scherer, 100 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,2,1,520000,2021-04-28 
690,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-95m2-venda-RS370000-id-2488328587/,"Rua Santo Antônio, 775 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,2,370000,2021-04-28 
691,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS215000-id-2453024781/,"Rua Adão Manoel da Silva, 197 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,1,1,215000,2021-04-28 
693,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-88m2-venda-RS626600-id-2514617520/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 88m²
",88,2,3,1,626600,2021-04-28 
694,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-152m2-venda-RS650000-id-2509559177/,"Rua Elizeu Di Bernardi, 200 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 152m²
",152,3,3,1,650000,2021-04-28 
695,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-62m2-venda-RS189000-id-2511387381/,"Rua Joice Cecília Correia - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,189000,2021-04-28 
696,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-55m2-venda-RS190000-id-2516185913/,"Rua Wenceslau Evaristo Silva, 65 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,190000,2021-04-28 
697,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS670000-id-2513481502/,"Rua Dezenove de Março - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,2,2,670000,2021-04-28 
698,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-119m2-venda-RS441581-id-2517490500/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 119m²
",119,2,2,1,441581,2021-04-28 
699,vivareal.com/imoveis-lancamento/sapphire-studios-2482747698/,"Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC","SAPPHIRE STUDIOS
",32,1,1,1-2,401000,2021-04-28 
700,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-84m2-venda-RS510000-id-2503977075/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 84m²
",84,2,2,1,510000,2021-04-28 
701,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-95m2-venda-RS470000-id-2512152858/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,1,1,470000,2021-04-28 
702,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS210000-id-2513379892/,"Rua Brasilpinho, 0 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,210000,2021-04-28 
703,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-52m2-venda-RS180000-id-2510249999/,"Rua Francisco Jacinto de Melo - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,180000,2021-04-28 
704,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-108m2-venda-RS395000-id-2509691682/,"Rua Delamar José da Silva - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 108m²
",108,3,1,1,395000,2021-04-28 
705,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-87m2-venda-RS275000-id-2516865794/,"Rua Bom Pastor, 981 - Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,275000,2021-04-28 
707,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-46m2-venda-RS145990-id-1040702241/,"Rua José Benedito Petry, 00 - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 46m²
",46,2,1,1,145990,2021-04-28 
